StartDate,EndDate,Duration (in seconds),ResponseId,def,crime,terror,poor,health,econ,abort,unemploy,blkaid,adopt,imm,vaccines,guns,djt,interest,friends_1,friends_2,friends_3,friends_4,friends_5,tense,death,ewry,values,ideo,partyid,votereport,gender,ethnic,edu,inc,age,state,relig,wave,voting,climate,check,beh_att_1,beh_att_2,beh_att_3,beh_identity,virusthreat,quarantine,sickleave,fourth,id
2019-05-08T17:07:53Z,2019-05-08T17:11:12Z,199,R_3oACULWC1E8ScGp,1,4,4,7,7,4,5,5,7,9,4,4,1,5,3,4,4,4,4,4,1,1,1,7,9,9,4,1,2,5,6,32,34,1,1,other,,,,,,,,,,,R_3oACULWC1E8ScGp
2019-05-08T17:08:02Z,2019-05-08T17:10:57Z,175,R_3flqXEFjErk5NiB,6,6,5,3,3,4,1,3,4,1,6,5,5,2,3,2,4,2,4,2,1,2,3,7,5,6,4,2,3,5,1,18,10,1,1,other,,,,,,,,,,,R_3flqXEFjErk5NiB
2019-05-08T17:08:02Z,2019-05-08T17:10:48Z,166,R_3JsLmSYV061fGug,1,3,1,3,3,6,4,4,3,1,5,2,2,2,6,7,7,7,7,7,3,5,7,4,4,4,1,2,3,5,4,35,3,10,1,trump,,,,,,,,,,,R_3JsLmSYV061fGug
2019-05-08T17:08:09Z,2019-05-08T17:24:04Z,955,R_1eqNsRRtPAAFXdL,2,2,1,4,1,1,1,2,3,8,8,4,7,2,5,7,7,7,7,7,2,2,4,6,6,5,1,2,3,8,5,39,31,2,1,trump,,,,,,,,,,,R_1eqNsRRtPAAFXdL
2019-05-08T17:08:15Z,2019-05-08T17:13:26Z,311,R_3DeMP6GTEubc5pL,4,4,1,1,8,4,4,2,1,7,7,4,4,1,4,1,7,6,7,1,7,5,6,7,7,7,1,1,3,8,5,42,10,10,1,trump,,,,,,,,,,,R_3DeMP6GTEubc5pL
2019-05-08T17:08:16Z,2019-05-08T17:12:26Z,250,R_1gGYPImE1wd7rQt,3,4,3,3,4,4,4,4,4,6,6,3,4,2,5,6,6,6,6,6,1,1,2,5,4,4,1,2,3,9,6,45,3,10,1,trump,,,,,,,,,,,R_1gGYPImE1wd7rQt
2019-05-08T17:08:27Z,2019-05-08T17:15:07Z,400,R_1OQdle8nXTaAhul,1,7,7,7,7,7,2,7,4,3,7,1,1,3,7,4,5,4,5,4,5,5,7,7,5,6,1,2,3,8,5,28,5,1,1,trump,,,,,,,,,,,R_1OQdle8nXTaAhul
2019-05-08T17:08:33Z,2019-05-08T17:12:41Z,248,R_2VjvFr56hZvOqxM,3,4,1,5,7,7,4,4,4,7,2,1,2,4,1,7,2,7,4,7,1,2,2,6,2,2,4,2,3,9,5,31,31,10,1,other,,,,,,,,,,,R_2VjvFr56hZvOqxM
2019-05-08T17:08:35Z,2019-05-08T17:17:45Z,550,R_dcA20EMQFSLC6cx,5,7,5,7,7,7,4,5,7,7,2,1,1,4,4,7,2,5,4,7,3,2,4,5,2,4,2,1,3,9,4,30,31,12,1,clinton,,,,,,,,,,,R_dcA20EMQFSLC6cx
2019-05-08T17:08:37Z,2019-05-08T17:13:55Z,317,R_2uyZy6Mzr1YGM4s,4,4,3,4,4,4,2,5,3,6,5,2,4,2,6,7,7,7,7,7,1,3,7,3,6,5,1,1,3,5,4,49,10,1,1,trump,,,,,,,,,,,R_2uyZy6Mzr1YGM4s
2019-05-08T17:08:48Z,2019-05-08T17:12:01Z,192,R_3pfYDdhz6pvGonY,4,4,4,4,7,4,4,4,4,4,7,1,3,2,5,7,7,7,7,7,1,1,4,1,6,6,1,2,3,5,3,45,10,1,1,trump,,,,,,,,,,,R_3pfYDdhz6pvGonY
2019-05-08T17:08:52Z,2019-05-08T17:12:58Z,245,R_PO1SXR2yBOsDBKx,1,4,1,7,7,7,4,7,7,7,2,1,1,4,6,5,2,6,2,6,5,4,6,5,2,1,2,1,3,9,4,36,48,12,1,clinton,,,,,,,,,,,R_PO1SXR2yBOsDBKx
2019-05-08T17:08:58Z,2019-05-08T17:13:29Z,271,R_1LBiY98dFGBY2D2,3,4,1,7,7,5,4,6,5,7,3,1,2,4,6,7,2,6,1,7,6,6,6,6,2,2,2,1,3,8,4,36,33,9,1,clinton,,,,,,,,,,,R_1LBiY98dFGBY2D2
2019-05-08T17:08:58Z,2019-05-08T17:12:21Z,202,R_2VmZRtluDCpRmI9,8,8,1,8,7,8,1,8,8,4,8,3,8,3,2,7,7,7,7,7,1,1,4,5,6,5,1,2,34,8,6,29,22,1,1,trump,,,,,,,,,,,R_2VmZRtluDCpRmI9
2019-05-08T17:09:10Z,2019-05-08T17:12:49Z,219,R_3HRhB7Y2VET0z8E,4,5,5,2,3,5,4,2,1,3,5,4,1,2,4,3,6,4,6,4,2,3,7,7,5,5,1,1,3,7,3,34,14,2,1,trump,,,,,,,,,,,R_3HRhB7Y2VET0z8E
2019-05-08T17:09:10Z,2019-05-08T17:13:11Z,240,R_2vjZiTmN82nkkr7,4,6,5,7,7,5,4,4,5,4,5,1,2,2,7,7,7,7,7,7,1,2,5,4,3,3,1,2,34,5,4,30,23,10,1,trump,,,,,,,,,,,R_2vjZiTmN82nkkr7
2019-05-08T17:09:34Z,2019-05-08T17:12:53Z,199,R_5gyVcoaJ2Rdo4k9,3,4,3,5,5,4,4,4,5,7,4,4,5,4,6,7,7,7,7,7,4,4,5,4,2,2,2,2,3,8,2,23,47,12,1,clinton,,,,,,,,,,,R_5gyVcoaJ2Rdo4k9
2019-05-08T17:09:34Z,2019-05-08T17:13:47Z,253,R_3O9c6SUxXEQrrpF,4,5,4,4,5,5,3,4,4,7,4,1,3,3,5,4,4,4,4,4,3,6,5,5,4,4,4,1,3,4,3,59,39,2,1,other,,,,,,,,,,,R_3O9c6SUxXEQrrpF
2019-05-08T17:09:35Z,2019-05-08T17:15:42Z,366,R_3q8WGasYmwgHfYt,3,4,4,4,4,4,2,4,4,9,6,8,4,2,7,7,7,7,7,7,1,4,3,6,6,6,1,2,3,8,4,61,14,1,1,trump,,,,,,,,,,,R_3q8WGasYmwgHfYt
2019-05-08T17:09:39Z,2019-05-08T17:17:31Z,471,R_3g6nJ9mWB2cZviU,1,3,1,7,7,7,4,7,7,7,2,3,1,4,5,7,2,6,5,5,5,2,7,7,1,3,5,1,23,5,2,29,11,11,1,other,,,,,,,,,,,R_3g6nJ9mWB2cZviU
2019-05-08T17:09:50Z,2019-05-08T17:14:24Z,274,R_3oTQ9WXbDd44VKF,4,5,4,4,3,4,3,4,4,5,7,5,4,1,7,7,7,7,7,7,3,5,6,5,6,6,1,2,3,8,3,63,36,2,1,trump,,,,,,,,,,,R_3oTQ9WXbDd44VKF
2019-05-08T17:09:52Z,2019-05-08T17:14:44Z,292,R_3L26d8PUnRfXVJN,2,3,1,5,6,6,4,5,5,7,2,1,3,3,6,7,7,7,7,7,3,7,2,5,3,3,1,2,3,8,5,27,24,9,1,trump,,,,,,,,,,,R_3L26d8PUnRfXVJN
2019-05-08T17:10:25Z,2019-05-08T17:13:17Z,171,R_33mqq8aKxbfrDa1,1,4,1,5,4,2,3,4,4,7,5,1,4,3,3,7,7,7,7,7,5,7,6,5,5,6,1,2,3,8,6,29,39,10,1,trump,,,,,,,,,,,R_33mqq8aKxbfrDa1
2019-05-08T17:10:28Z,2019-05-08T17:13:50Z,201,R_1f2hKRyokGO2W3r,3,4,4,6,6,7,4,7,9,2,6,1,3,2,3,7,7,7,7,7,3,6,7,5,4,5,4,1,3,4,3,44,3,9,1,other,,,,,,,,,,,R_1f2hKRyokGO2W3r
2019-05-08T17:10:31Z,2019-05-08T17:14:12Z,220,R_1hDYY2s3J02NJs4,4,5,4,6,7,6,4,6,6,7,3,1,1,4,7,7,6,7,6,7,3,2,6,5,1,1,2,1,3,5,5,43,36,1,1,clinton,,,,,,,,,,,R_1hDYY2s3J02NJs4
2019-05-08T17:10:34Z,2019-05-08T17:13:52Z,197,R_un0MzDalVEEdduh,3,1,2,3,1,1,1,3,1,1,5,7,5,3,3,3,7,7,6,3,2,6,7,7,6,6,1,1,34,9,4,38,14,2,1,trump,,,,,,,,,,,R_un0MzDalVEEdduh
2019-05-08T17:10:56Z,2019-05-08T17:15:25Z,269,R_3stAYj3yhReZEGW,4,3,4,1,1,3,4,1,1,7,3,3,3,2,4,7,7,7,7,7,1,2,2,3,4,5,1,2,3,9,6,51,6,10,1,trump,,,,,,,,,,,R_3stAYj3yhReZEGW
2019-05-08T17:11:04Z,2019-05-08T17:16:31Z,326,R_2z5X6EPKfxzTRSq,3,9,2,7,7,9,4,7,6,7,9,1,1,4,6,4,4,6,4,4,2,3,6,6,4,4,4,2,3,11,6,37,3,9,1,clinton,,,,,,,,,,,R_2z5X6EPKfxzTRSq
2019-05-08T17:11:20Z,2019-05-08T17:14:14Z,174,R_wXmH9wlYDuRuebv,7,5,7,5,5,4,1,5,3,5,7,2,3,1,7,2,6,6,6,6,5,1,6,7,6,6,1,1,3,5,5,54,39,1,1,trump,,,,,,,,,,,R_wXmH9wlYDuRuebv
2019-05-08T17:11:53Z,2019-05-08T17:15:27Z,213,R_2bUk017rmAL9rvJ,2,6,1,5,6,5,4,5,4,7,3,1,6,4,5,6,3,7,4,6,2,3,2,6,2,2,4,2,3,5,6,19,3,5,1,other,,,,,,,,,,,R_2bUk017rmAL9rvJ
2019-05-08T17:12:01Z,2019-05-08T17:15:09Z,187,R_2UgYO7iUmxqTm8e,2,2,2,7,7,9,4,6,7,1,3,1,1,4,6,7,6,7,6,7,5,5,7,5,2,2,4,1,3,8,1,43,45,9,1,clinton,,,,,,,,,,,R_2UgYO7iUmxqTm8e
2019-05-08T17:12:26Z,2019-05-08T17:25:45Z,799,R_PA67lwCYRtgyDC1,5,4,6,4,6,3,4,4,4,7,6,1,4,2,5,6,6,7,7,7,1,4,3,5,5,5,1,2,3,8,6,63,5,10,1,trump,,,,,,,,,,,R_PA67lwCYRtgyDC1
2019-05-08T17:12:39Z,2019-05-08T17:19:55Z,435,R_1r1ZNKpfALliIEo,4,7,6,5,5,5,5,4,4,4,6,4,3,2,4,4,5,3,6,3,1,4,4,4,5,5,1,2,3,4,3,59,44,2,1,trump,,,,,,,,,,,R_1r1ZNKpfALliIEo
2019-05-08T17:12:51Z,2019-05-08T17:15:28Z,157,R_3Jts94hJhTZPXUa,4,5,5,2,6,5,2,1,1,1,5,1,1,1,5,1,6,6,6,2,1,2,2,7,7,7,1,2,3,8,4,37,50,2,1,trump,,,,,,,,,,,R_3Jts94hJhTZPXUa
2019-05-08T17:12:55Z,2019-05-08T17:15:51Z,175,R_2uy4crVInlbvKUj,5,4,4,3,4,4,3,3,3,6,5,2,3,2,5,5,7,6,7,5,4,3,3,5,6,6,1,2,3,8,6,32,15,10,1,trump,,,,,,,,,,,R_2uy4crVInlbvKUj
2019-05-08T17:12:55Z,2019-05-08T17:16:30Z,214,R_3jT1RULxa1MFdPK,5,4,4,4,5,6,2,5,4,2,6,1,4,2,2,7,7,7,7,7,1,5,5,3,3,2,1,1,3,5,5,42,49,12,1,trump,,,,,,,,,,,R_3jT1RULxa1MFdPK
2019-05-08T17:13:12Z,2019-05-08T17:15:51Z,158,R_2wEQRdDKZHC8q6t,7,5,1,4,4,4,4,4,4,1,5,1,4,2,5,4,5,6,5,3,3,4,5,6,2,4,1,2,1,8,5,31,39,10,1,trump,,,,,,,,,,,R_2wEQRdDKZHC8q6t
2019-05-08T17:13:37Z,2019-05-08T17:17:47Z,250,R_1dh8XYhtbBFAofF,6,4,3,3,2,4,3,4,2,4,7,4,4,2,5,7,7,7,7,6,2,1,5,6,4,5,4,2,3,5,1,48,3,9,1,other,,,,,,,,,,,R_1dh8XYhtbBFAofF
2019-05-08T17:13:38Z,2019-05-08T17:16:36Z,177,R_3I5EMsLibFMO7z8,3,4,1,7,7,9,4,7,7,7,1,1,1,4,5,7,4,7,4,7,3,5,5,6,4,3,2,2,3,4,1,36,15,9,1,clinton,,,,,,,,,,,R_3I5EMsLibFMO7z8
2019-05-08T17:13:40Z,2019-05-08T17:17:50Z,250,R_31FcnqNSQFKTCfq,3,5,3,4,7,5,4,3,4,1,6,4,4,3,6,7,7,7,7,7,1,1,6,6,4,4,1,1,3,8,2,40,19,10,1,trump,,,,,,,,,,,R_31FcnqNSQFKTCfq
2019-05-08T17:13:41Z,2019-05-08T17:18:19Z,278,R_2Uits2irmleQoy7,4,5,4,6,6,4,4,6,6,7,2,1,1,3,2,5,3,4,4,4,2,3,3,5,3,4,4,2,3,5,6,19,39,10,1,other,,,,,,,,,,,R_2Uits2irmleQoy7
2019-05-08T17:13:47Z,2019-05-08T17:42:38Z,1730,R_2YDGkQXLvhgi19e,2,3,1,7,7,6,4,5,6,2,3,4,1,1,2,3,2,6,3,7,3,2,3,1,4,3,2,1,3,8,3,34,31,9,1,clinton,,,,,,,,,,,R_2YDGkQXLvhgi19e
2019-05-08T17:13:47Z,2019-05-08T17:19:06Z,319,R_vH1R6trslX9HAA1,5,6,6,7,7,5,2,5,5,1,7,1,1,1,6,2,6,4,4,2,1,6,7,7,7,6,1,2,5,5,4,25,31,5,1,trump,,,,,,,,,,,R_vH1R6trslX9HAA1
2019-05-08T17:13:55Z,2019-05-08T17:19:18Z,323,R_2TFxzGLMrGD7WrG,1,3,1,5,6,5,4,6,5,7,2,1,1,4,3,7,5,7,5,7,5,3,3,1,2,2,2,2,3,8,6,36,36,10,1,clinton,,,,,,,,,,,R_2TFxzGLMrGD7WrG
2019-05-08T17:13:56Z,2019-05-08T17:16:20Z,143,R_DP1zNt3sp8YDDRD,3,3,2,7,5,5,3,6,5,1,1,1,2,4,3,4,4,4,3,4,5,5,7,6,3,3,5,1,1,8,2,32,33,2,1,other,,,,,,,,,,,R_DP1zNt3sp8YDDRD
2019-05-08T17:14:05Z,2019-05-08T17:22:09Z,484,R_1GMFeyTHngb69uV,7,6,7,5,5,1,3,5,5,7,7,1,5,1,7,1,7,4,7,1,2,1,7,7,7,7,1,1,3,8,2,66,38,11,1,trump,,,,,,,,,,,R_1GMFeyTHngb69uV
2019-05-08T17:14:11Z,2019-05-08T17:22:40Z,509,R_31AU1XpvTwUTEBp,2,8,3,5,7,8,4,8,7,7,3,1,1,4,5,7,3,4,3,7,2,6,5,7,1,1,5,1,3,5,2,30,23,1,1,other,,,,,,,,,,,R_31AU1XpvTwUTEBp
2019-05-08T17:14:13Z,2019-05-08T17:19:39Z,326,R_3dGqwrjZnyS1OPZ,6,6,4,6,6,4,1,5,5,7,7,4,4,2,4,2,7,6,7,3,1,4,6,7,6,8,4,2,2,8,5,28,33,1,1,other,,,,,,,,,,,R_3dGqwrjZnyS1OPZ
2019-05-08T17:14:13Z,2019-05-08T17:17:45Z,212,R_sMwI92PCxkaw2sN,7,7,7,7,7,7,1,7,5,4,7,1,5,2,4,9,9,9,9,9,3,1,7,7,5,6,1,2,3,8,4,28,14,2,1,trump,,,,,,,,,,,R_sMwI92PCxkaw2sN
2019-05-08T17:14:22Z,2019-05-08T17:18:16Z,233,R_20sNr23hBXOsZwd,1,4,1,7,3,1,1,4,1,8,4,7,4,2,4,7,7,7,7,7,1,1,1,7,7,7,1,2,3,4,1,38,26,11,1,trump,,,,,,,,,,,R_20sNr23hBXOsZwd
2019-05-08T17:14:26Z,2019-05-08T17:19:23Z,296,R_sO3bZBOVdOBLV0B,2,6,3,6,7,3,4,6,6,7,2,1,1,4,3,5,2,2,1,5,2,7,6,7,2,2,4,1,3,8,3,31,6,4,1,other,,,,,,,,,,,R_sO3bZBOVdOBLV0B
2019-05-08T17:14:35Z,2019-05-08T17:19:00Z,264,R_1kLDIAvMhTud0QC,1,7,1,4,8,7,4,1,4,1,7,7,4,1,1,7,7,7,7,7,1,1,1,7,4,4,4,2,3,8,2,31,44,1,1,other,,,,,,,,,,,R_1kLDIAvMhTud0QC
2019-05-08T17:14:39Z,2019-05-08T17:17:16Z,156,R_di0WXZZgPZ0qcAF,4,4,4,5,6,4,4,4,4,2,6,1,4,3,3,7,7,7,7,7,5,4,6,4,4,4,2,1,3,9,6,31,33,2,1,clinton,,,,,,,,,,,R_di0WXZZgPZ0qcAF
2019-05-08T17:14:41Z,2019-05-08T17:19:25Z,284,R_12MzYSEgTEAD33w,3,7,4,7,7,4,4,6,6,7,4,1,1,4,5,4,4,4,4,4,4,4,5,6,1,1,2,1,3,9,5,39,10,10,1,clinton,,,,,,,,,,,R_12MzYSEgTEAD33w
2019-05-08T17:14:52Z,2019-05-08T17:19:56Z,303,R_2P71gW3hzoSBJ8D,7,4,7,4,7,7,2,4,1,4,7,4,1,1,6,5,7,7,7,5,1,1,7,7,7,7,1,1,13,8,4,40,37,2,1,trump,,,,,,,,,,,R_2P71gW3hzoSBJ8D
2019-05-08T17:14:56Z,2019-05-08T17:18:07Z,191,R_1OT8z3zEUdAicqq,4,5,4,6,7,5,3,6,5,7,3,1,2,4,3,6,3,6,3,6,3,3,3,5,3,3,2,2,3,8,4,31,50,10,1,clinton,,,,,,,,,,,R_1OT8z3zEUdAicqq
2019-05-08T17:15:04Z,2019-05-08T17:17:56Z,172,R_3nBl3gl94RwPpkG,9,9,9,9,9,9,1,9,9,9,9,9,9,6,4,4,4,4,4,4,1,2,2,4,9,9,4,2,3,5,1,26,43,11,1,other,,,,,,,,,,,R_3nBl3gl94RwPpkG
2019-05-08T17:15:18Z,2019-05-08T17:18:55Z,217,R_3PZyU6wer9So4rL,4,4,3,4,3,4,4,4,4,7,4,1,3,5,5,5,5,7,5,4,5,3,5,3,4,4,4,1,3,8,6,26,31,12,1,other,,,,,,,,,,,R_3PZyU6wer9So4rL
2019-05-08T17:15:30Z,2019-05-08T17:26:18Z,647,R_1jEdQ4G6OuNubet,6,3,2,5,7,6,4,6,7,7,2,1,4,3,5,7,1,7,5,7,1,1,3,5,1,3,4,2,2,5,1,20,25,12,1,other,,,,,,,,,,,R_1jEdQ4G6OuNubet
2019-05-08T17:15:39Z,2019-05-08T17:20:24Z,284,R_299R5AH6g9mAjmV,3,6,3,6,7,3,4,6,5,7,3,3,1,4,7,7,4,7,4,7,1,2,5,2,1,1,2,1,3,9,4,37,1,10,1,clinton,,,,,,,,,,,R_299R5AH6g9mAjmV
2019-05-08T17:15:42Z,2019-05-08T17:19:38Z,236,R_BJ2Q0MsjMK4IxtT,7,5,7,4,5,7,4,1,4,7,7,1,7,1,7,2,7,5,7,4,5,1,7,7,7,7,1,1,3,8,5,27,19,11,1,trump,,,,,,,,,,,R_BJ2Q0MsjMK4IxtT
2019-05-08T17:15:43Z,2019-05-08T17:19:47Z,243,R_31cqcMBjN3k2lbw,3,2,1,5,8,4,4,8,8,7,3,2,7,4,6,7,6,4,4,7,2,4,1,1,1,3,3,1,3,11,5,48,11,12,1,other,,,,,,,,,,,R_31cqcMBjN3k2lbw
2019-05-08T17:15:45Z,2019-05-08T17:20:17Z,272,R_2BsAzQ1vzxwAzdl,1,8,2,7,7,8,4,7,7,7,1,8,1,4,6,7,1,3,2,7,6,5,5,4,1,1,2,1,3,11,4,38,39,10,1,clinton,,,,,,,,,,,R_2BsAzQ1vzxwAzdl
2019-05-08T17:15:50Z,2019-05-08T17:23:51Z,481,R_1oznVzZOUcbTAa1,7,4,6,3,4,4,2,4,9,1,7,4,4,2,7,7,7,7,7,7,2,3,5,7,7,4,1,2,3,8,4,32,11,1,1,trump,,,,,,,,,,,R_1oznVzZOUcbTAa1
2019-05-08T17:15:54Z,2019-05-08T17:25:33Z,578,R_3kIcW9ggRikSoK6,5,4,5,5,5,6,1,4,5,5,5,4,5,3,5,5,6,4,4,7,5,4,3,5,5,2,5,2,4,4,3,24,14,2,1,clinton,,,,,,,,,,,R_3kIcW9ggRikSoK6
2019-05-08T17:15:57Z,2019-05-08T17:18:39Z,161,R_3HY92kNwxG7EA4V,2,3,2,6,7,9,4,5,9,7,2,1,2,4,5,5,3,7,5,6,4,2,2,4,4,3,4,1,14,5,5,23,39,9,1,other,,,,,,,,,,,R_3HY92kNwxG7EA4V
2019-05-08T17:15:59Z,2019-05-08T17:21:36Z,337,R_1MRMsv1GRzn4kL6,4,4,5,4,5,4,4,3,4,1,2,1,2,4,7,7,2,6,2,6,5,5,5,7,3,2,2,1,4,8,3,27,5,12,1,clinton,,,,,,,,,,,R_1MRMsv1GRzn4kL6
2019-05-08T17:16:02Z,2019-05-08T17:20:48Z,285,R_24GCVoFSYMTsMrn,1,3,2,5,6,4,3,4,5,7,2,1,1,4,5,5,3,7,3,5,5,5,6,3,2,2,5,1,3,8,3,24,28,10,1,clinton,,,,,,,,,,,R_24GCVoFSYMTsMrn
2019-05-08T17:16:04Z,2019-05-08T17:19:59Z,234,R_1Q9I74INfHSDQsM,6,6,4,7,5,5,2,4,4,6,4,1,4,2,6,5,7,7,7,5,2,1,7,3,5,6,1,2,3,5,1,59,13,9,1,trump,,,,,,,,,,,R_1Q9I74INfHSDQsM
2019-05-08T17:16:08Z,2019-05-08T17:20:11Z,243,R_3RlSIUoTjFhEPVZ,5,5,5,4,4,5,4,4,4,9,5,2,4,2,3,7,7,7,7,7,1,2,5,5,6,6,1,1,3,8,4,36,10,1,1,trump,,,,,,,,,,,R_3RlSIUoTjFhEPVZ
2019-05-08T17:16:09Z,2019-05-08T17:20:56Z,286,R_3qlfdpcV73atzPE,5,6,5,3,2,2,1,3,1,4,7,4,4,1,5,3,6,5,6,4,4,2,5,6,6,6,1,2,3,8,5,63,6,2,1,trump,,,,,,,,,,,R_3qlfdpcV73atzPE
2019-05-08T17:16:15Z,2019-05-08T17:19:24Z,188,R_tGtCWGCpnIgb3Vv,4,7,4,2,8,5,2,2,1,4,5,1,3,2,3,4,7,5,6,4,1,5,5,6,6,6,1,2,3,7,4,36,26,1,1,trump,,,,,,,,,,,R_tGtCWGCpnIgb3Vv
2019-05-08T17:16:17Z,2019-05-08T17:24:56Z,519,R_2OIOIZ1CLVN40gS,4,5,5,1,4,5,4,1,2,7,4,1,3,2,2,5,5,6,5,5,2,2,2,4,5,5,4,2,3,8,4,25,10,5,1,trump,,,,,,,,,,,R_2OIOIZ1CLVN40gS
2019-05-08T17:16:43Z,2019-05-08T17:21:25Z,281,R_3DonrWLtdpUReTg,2,9,9,9,8,8,2,8,9,9,3,2,3,5,2,7,7,7,7,7,1,5,4,5,8,8,4,2,3,6,1,32,41,1,1,other,,,,,,,,,,,R_3DonrWLtdpUReTg
2019-05-08T17:16:54Z,2019-05-08T17:22:27Z,333,R_28IZGgRINej2sVz,4,4,4,2,3,4,2,4,3,4,5,2,3,1,7,4,7,4,7,4,2,2,3,4,5,6,1,2,3,8,6,55,5,2,1,trump,,,,,,,,,,,R_28IZGgRINej2sVz
2019-05-08T17:17:19Z,2019-05-08T17:23:39Z,380,R_1mFcTNC3MDNVMOZ,7,5,8,4,8,8,2,3,4,9,7,1,4,1,4,1,7,8,7,3,5,5,5,6,6,6,1,1,3,3,4,34,36,12,1,trump,,,,,,,,,,,R_1mFcTNC3MDNVMOZ
2019-05-08T17:17:26Z,2019-05-08T17:26:16Z,529,R_bvnpwljjFTrNbd7,5,7,5,7,1,3,4,5,1,7,1,1,2,4,5,5,4,5,3,5,4,3,5,7,1,3,2,1,3,8,2,31,22,12,1,clinton,,,,,,,,,,,R_bvnpwljjFTrNbd7
2019-05-08T17:17:32Z,2019-05-08T17:23:48Z,375,R_3qgNspqKrCvamdc,4,5,4,4,7,4,4,4,4,7,6,4,2,4,1,7,7,7,7,7,5,3,7,6,4,4,4,1,3,9,1,37,39,12,1,other,,,,,,,,,,,R_3qgNspqKrCvamdc
2019-05-08T17:17:34Z,2019-05-08T17:21:13Z,219,R_D7XxHry4RvJ5Sal,3,3,4,7,7,6,4,5,4,1,2,1,1,4,7,7,2,7,5,5,5,4,7,7,1,4,2,1,3,8,2,49,4,1,1,clinton,,,,,,,,,,,R_D7XxHry4RvJ5Sal
2019-05-08T17:17:35Z,2019-05-08T17:22:21Z,286,R_1eKMQ0uU2El1RCg,4,4,4,5,5,4,2,4,5,4,4,8,1,3,5,4,4,4,4,4,1,4,5,6,4,2,2,1,2,5,1,48,1,1,1,clinton,,,,,,,,,,,R_1eKMQ0uU2El1RCg
2019-05-08T17:17:54Z,2019-05-08T17:22:15Z,261,R_8BXa5BHgMGhwyxb,6,4,4,6,7,4,1,4,5,2,6,1,3,2,2,7,7,7,7,7,1,1,1,6,4,6,4,1,3,4,2,62,10,1,1,other,,,,,,,,,,,R_8BXa5BHgMGhwyxb
2019-05-08T17:18:01Z,2019-05-08T17:23:29Z,328,R_1jBuzfzv1pyILnO,3,5,4,7,7,4,4,4,4,7,4,1,4,5,1,4,4,4,4,4,1,7,7,7,9,9,3,1,3,4,3,22,26,10,1,trump,,,,,,,,,,,R_1jBuzfzv1pyILnO
2019-05-08T17:18:12Z,2019-05-08T17:22:06Z,234,R_x3pwl4NqeVBKfol,4,5,3,4,5,4,3,4,3,4,4,3,1,3,2,2,4,6,4,3,5,3,5,6,5,4,4,1,3,5,1,27,21,10,1,other,,,,,,,,,,,R_x3pwl4NqeVBKfol
2019-05-08T17:18:22Z,2019-05-08T17:22:14Z,231,R_2PclEZ6com8Umrf,4,5,5,4,4,4,4,4,4,6,5,2,3,2,5,4,5,6,5,5,4,5,4,5,5,6,1,1,3,9,5,36,31,5,1,trump,,,,,,,,,,,R_2PclEZ6com8Umrf
2019-05-08T17:18:33Z,2019-05-08T17:22:47Z,253,R_3GxrPbYKUDo8rMh,1,5,2,7,6,4,4,5,5,3,4,1,1,4,7,6,3,6,2,6,5,4,6,6,3,2,2,2,7,8,2,23,10,6,1,clinton,,,,,,,,,,,R_3GxrPbYKUDo8rMh
2019-05-08T17:18:38Z,2019-05-08T17:21:18Z,160,R_1WTRK7AVA5ZYgq5,5,5,4,3,4,4,2,3,2,3,7,2,5,2,3,3,5,6,5,3,3,7,3,5,6,5,1,2,3,8,3,38,28,12,1,other,,,,,,,,,,,R_1WTRK7AVA5ZYgq5
2019-05-08T17:18:54Z,2019-05-08T17:24:35Z,341,R_dai36CxI496rhvP,4,7,4,5,7,7,4,5,5,1,5,1,5,3,6,5,6,7,7,4,3,5,4,6,6,6,4,2,3,5,2,19,33,2,1,other,,,,,,,,,,,R_dai36CxI496rhvP
2019-05-08T17:18:55Z,2019-05-08T17:22:59Z,243,R_sGUlOIE3otQ46OJ,5,5,2,5,5,6,3,4,5,4,6,1,2,2,5,1,7,4,7,2,2,4,7,6,6,6,1,2,3,8,5,26,31,5,1,trump,,,,,,,,,,,R_sGUlOIE3otQ46OJ
2019-05-08T17:19:02Z,2019-05-08T17:23:27Z,265,R_1eJNFC3Y8vppnf2,2,3,2,5,7,4,3,4,6,3,4,3,2,4,5,4,4,7,3,7,3,6,7,7,5,6,1,2,3,7,2,26,23,1,1,trump,,,,,,,,,,,R_1eJNFC3Y8vppnf2
2019-05-08T17:19:05Z,2019-05-08T17:22:16Z,190,R_yEbIyjPKPAyUYs9,3,5,1,7,7,1,4,7,7,7,2,1,2,4,6,7,7,7,7,7,5,4,7,7,2,1,2,1,3,7,5,32,44,9,1,clinton,,,,,,,,,,,R_yEbIyjPKPAyUYs9
2019-05-08T17:19:07Z,2019-05-08T17:23:55Z,287,R_1CgF5XOLElBoYx3,4,4,4,4,4,4,4,4,4,9,4,1,4,4,1,7,7,7,7,7,1,4,4,6,2,2,5,1,3,6,2,31,37,1,1,other,,,,,,,,,,,R_1CgF5XOLElBoYx3
2019-05-08T17:19:14Z,2019-05-08T17:25:56Z,401,R_xl5rpaUh8KBS4wN,3,4,4,6,4,7,2,5,5,4,4,1,1,1,7,7,7,7,7,7,1,1,1,3,7,7,1,1,3,8,3,40,39,12,1,trump,,,,,,,,,,,R_xl5rpaUh8KBS4wN
